borrower_id,doc_type,file_name,status,quality_score,note
B11108,identity,b11108_identity.pdf,suspicious,69,OCR pending — status from structured verification
B11108,bank_statement,b11108_bank_statement.pdf,verified,63,Structured checks passed
B11108,income_document,b11108_income_document.pdf,verified,55,Structured checks passed
B11109,identity,b11109_identity.pdf,verified,61,Structured checks passed
B11109,bank_statement,b11109_bank_statement.pdf,verified,59,Structured checks passed
B11109,income_document,b11109_income_document.pdf,verified,49,Structured checks passed
B11109,salary_slip,b11109_salary_slip.pdf,verified,64,Structured checks passed
B11110,identity,b11110_identity.pdf,verified,54,Structured checks passed
B11110,bank_statement,b11110_bank_statement.pdf,verified,54,Structured checks passed
B11110,income_document,b11110_income_document.pdf,suspicious,49,OCR pending — status from structured verification
B11111,identity,b11111_identity.pdf,verified,84,Structured checks passed
B11111,bank_statement,b11111_bank_statement.pdf,verified,83,Structured checks passed
B11111,income_document,b11111_income_document.pdf,verified,75,Structured checks passed
B11111,salary_slip,b11111_salary_slip.pdf,verified,80,Structured checks passed
B11112,identity,b11112_identity.pdf,verified,53,Structured checks passed
B11112,bank_statement,b11112_bank_statement.pdf,verified,54,Structured checks passed
B11112,income_document,b11112_income_document.pdf,needs_review,68,OCR pending — status from structured verification
B11112,salary_slip,b11112_salary_slip.pdf,needs_review,49,OCR pending — status from structured verification
B11113,identity,b11113_identity.pdf,verified,50,Structured checks passed
B11113,bank_statement,b11113_bank_statement.pdf,verified,56,Structured checks passed
B11113,income_document,b11113_income_document.pdf,verified,51,Structured checks passed
B11114,identity,b11114_identity.pdf,verified,79,Structured checks passed
B11114,bank_statement,b11114_bank_statement.pdf,verified,79,Structured checks passed
B11114,income_document,b11114_income_document.pdf,verified,74,Structured checks passed
B11114,salary_slip,b11114_salary_slip.pdf,verified,70,Structured checks passed
B11115,identity,b11115_identity.pdf,suspicious,61,OCR pending — status from structured verification
B11115,bank_statement,b11115_bank_statement.pdf,verified,60,Structured checks passed
B11115,income_document,b11115_income_document.pdf,needs_review,52,OCR pending — status from structured verification
B11116,identity,b11116_identity.pdf,verified,42,Structured checks passed
B11116,bank_statement,b11116_bank_statement.pdf,verified,50,Structured checks passed
B11116,income_document,b11116_income_document.pdf,verified,50,Structured checks passed
B11117,identity,b11117_identity.pdf,needs_review,57,OCR pending — status from structured verification
B11117,bank_statement,b11117_bank_statement.pdf,verified,65,Structured checks passed
B11117,income_document,b11117_income_document.pdf,needs_review,61,OCR pending — status from structured verification
B11117,business_document,b11117_business_document.pdf,verified,58,Structured checks passed
B11118,identity,b11118_identity.pdf,verified,57,Structured checks passed
B11118,bank_statement,b11118_bank_statement.pdf,verified,62,Structured checks passed
B11118,income_document,b11118_income_document.pdf,verified,63,Structured checks passed
B11118,business_document,b11118_business_document.pdf,verified,61,Structured checks passed
B11119,identity,b11119_identity.pdf,needs_review,89,OCR pending — status from structured verification
B11119,bank_statement,b11119_bank_statement.pdf,verified,79,Structured checks passed
B11119,income_document,b11119_income_document.pdf,verified,76,Structured checks passed
B11119,business_document,b11119_business_document.pdf,verified,86,Structured checks passed
B11120,identity,b11120_identity.pdf,needs_review,57,OCR pending — status from structured verification
B11120,bank_statement,b11120_bank_statement.pdf,verified,66,Structured checks passed
B11120,income_document,b11120_income_document.pdf,verified,76,Structured checks passed
B11121,identity,b11121_identity.pdf,verified,40,Structured checks passed
B11121,bank_statement,b11121_bank_statement.pdf,needs_review,50,OCR pending — status from structured verification
B11121,income_document,b11121_income_document.pdf,verified,47,Structured checks passed
B11121,business_document,b11121_business_document.pdf,needs_review,50,OCR pending — status from structured verification
B11122,identity,b11122_identity.pdf,verified,51,Structured checks passed
B11122,bank_statement,b11122_bank_statement.pdf,suspicious,61,OCR pending — status from structured verification
B11122,income_document,b11122_income_document.pdf,verified,52,Structured checks passed
B11123,identity,b11123_identity.pdf,verified,75,Structured checks passed
B11123,bank_statement,b11123_bank_statement.pdf,verified,75,Structured checks passed
B11123,income_document,b11123_income_document.pdf,verified,85,Structured checks passed
B11123,business_document,b11123_business_document.pdf,verified,74,Structured checks passed
B11124,identity,b11124_identity.pdf,verified,70,Structured checks passed
B11124,bank_statement,b11124_bank_statement.pdf,verified,69,Structured checks passed
B11124,income_document,b11124_income_document.pdf,suspicious,60,OCR pending — status from structured verification
B11124,business_document,b11124_business_document.pdf,verified,67,Structured checks passed
B11125,identity,b11125_identity.pdf,verified,99,Structured checks passed
B11125,bank_statement,b11125_bank_statement.pdf,verified,99,Structured checks passed
B11125,income_document,b11125_income_document.pdf,verified,91,Structured checks passed
B11125,business_document,b11125_business_document.pdf,verified,99,Structured checks passed
B11126,identity,b11126_identity.pdf,verified,63,Structured checks passed
B11126,bank_statement,b11126_bank_statement.pdf,verified,75,Structured checks passed
B11126,income_document,b11126_income_document.pdf,verified,73,Structured checks passed
B11127,identity,b11127_identity.pdf,suspicious,64,OCR pending — status from structured verification
B11127,bank_statement,b11127_bank_statement.pdf,verified,53,Structured checks passed
B11127,income_document,b11127_income_document.pdf,verified,60,Structured checks passed
B11127,business_document,b11127_business_document.pdf,verified,57,Structured checks passed
B11128,identity,b11128_identity.pdf,needs_review,43,OCR pending — status from structured verification
B11128,bank_statement,b11128_bank_statement.pdf,verified,27,Structured checks passed
B11128,income_document,b11128_income_document.pdf,verified,37,Structured checks passed
B11128,business_document,b11128_business_document.pdf,verified,35,Structured checks passed
B11129,identity,b11129_identity.pdf,verified,91,Structured checks passed
B11129,bank_statement,b11129_bank_statement.pdf,verified,97,Structured checks passed
B11129,income_document,b11129_income_document.pdf,verified,99,Structured checks passed
B11129,business_document,b11129_business_document.pdf,verified,98,Structured checks passed
B11130,identity,b11130_identity.pdf,verified,46,Structured checks passed
B11130,bank_statement,b11130_bank_statement.pdf,verified,55,Structured checks passed
B11130,income_document,b11130_income_document.pdf,needs_review,57,OCR pending — status from structured verification
B11130,business_document,b11130_business_document.pdf,verified,45,Structured checks passed
B11131,identity,b11131_identity.pdf,verified,58,Structured checks passed
B11131,bank_statement,b11131_bank_statement.pdf,verified,58,Structured checks passed
B11131,income_document,b11131_income_document.pdf,suspicious,60,OCR pending — status from structured verification
B11132,identity,b11132_identity.pdf,verified,75,Structured checks passed
B11132,bank_statement,b11132_bank_statement.pdf,verified,82,Structured checks passed
B11132,income_document,b11132_income_document.pdf,verified,65,Structured checks passed
B11132,business_document,b11132_business_document.pdf,verified,66,Structured checks passed
B11133,identity,b11133_identity.pdf,verified,73,Structured checks passed
B11133,bank_statement,b11133_bank_statement.pdf,verified,65,Structured checks passed
B11133,income_document,b11133_income_document.pdf,verified,72,Structured checks passed
B11133,salary_slip,b11133_salary_slip.pdf,verified,69,Structured checks passed
B11134,identity,b11134_identity.pdf,verified,83,Structured checks passed
B11134,bank_statement,b11134_bank_statement.pdf,verified,85,Structured checks passed
B11134,income_document,b11134_income_document.pdf,verified,87,Structured checks passed
B11134,salary_slip,b11134_salary_slip.pdf,verified,78,Structured checks passed
B11135,identity,b11135_identity.pdf,verified,82,Structured checks passed
B11135,bank_statement,b11135_bank_statement.pdf,verified,94,Structured checks passed
B11135,income_document,b11135_income_document.pdf,verified,98,Structured checks passed
B11135,business_document,b11135_business_document.pdf,verified,98,Structured checks passed
B11136,identity,b11136_identity.pdf,verified,65,Structured checks passed
B11136,bank_statement,b11136_bank_statement.pdf,verified,71,Structured checks passed
B11136,income_document,b11136_income_document.pdf,verified,75,Structured checks passed
B11137,identity,b11137_identity.pdf,verified,80,Structured checks passed
B11137,bank_statement,b11137_bank_statement.pdf,verified,77,Structured checks passed
B11137,income_document,b11137_income_document.pdf,verified,78,Structured checks passed
B11137,salary_slip,b11137_salary_slip.pdf,verified,73,Structured checks passed
B11138,identity,b11138_identity.pdf,needs_review,63,OCR pending — status from structured verification
B11138,bank_statement,b11138_bank_statement.pdf,verified,72,Structured checks passed
B11138,income_document,b11138_income_document.pdf,verified,58,Structured checks passed
B11138,salary_slip,b11138_salary_slip.pdf,verified,61,Structured checks passed
B11139,identity,b11139_identity.pdf,verified,55,Structured checks passed
B11139,bank_statement,b11139_bank_statement.pdf,suspicious,39,OCR pending — status from structured verification
B11139,income_document,b11139_income_document.pdf,suspicious,56,OCR pending — status from structured verification
B11140,identity,b11140_identity.pdf,verified,30,Structured checks passed
B11140,bank_statement,b11140_bank_statement.pdf,suspicious,32,OCR pending — status from structured verification
B11140,income_document,b11140_income_document.pdf,needs_review,28,OCR pending — status from structured verification
B11141,identity,b11141_identity.pdf,suspicious,27,OCR pending — status from structured verification
B11141,bank_statement,b11141_bank_statement.pdf,verified,35,Structured checks passed
B11141,income_document,b11141_income_document.pdf,verified,33,Structured checks passed
B11142,identity,b11142_identity.pdf,verified,97,Structured checks passed
B11142,bank_statement,b11142_bank_statement.pdf,verified,96,Structured checks passed
B11142,income_document,b11142_income_document.pdf,verified,99,Structured checks passed
B11142,salary_slip,b11142_salary_slip.pdf,verified,92,Structured checks passed
B11143,identity,b11143_identity.pdf,verified,82,Structured checks passed
B11143,bank_statement,b11143_bank_statement.pdf,verified,79,Structured checks passed
B11143,income_document,b11143_income_document.pdf,verified,86,Structured checks passed
B11144,identity,b11144_identity.pdf,needs_review,62,OCR pending — status from structured verification
B11144,bank_statement,b11144_bank_statement.pdf,verified,53,Structured checks passed
B11144,income_document,b11144_income_document.pdf,verified,53,Structured checks passed
B11145,identity,b11145_identity.pdf,verified,92,Structured checks passed
B11145,bank_statement,b11145_bank_statement.pdf,verified,99,Structured checks passed
B11145,income_document,b11145_income_document.pdf,verified,99,Structured checks passed
B11145,salary_slip,b11145_salary_slip.pdf,verified,99,Structured checks passed
B11146,identity,b11146_identity.pdf,verified,73,Structured checks passed
B11146,bank_statement,b11146_bank_statement.pdf,verified,81,Structured checks passed
B11146,income_document,b11146_income_document.pdf,verified,89,Structured checks passed
B11147,identity,b11147_identity.pdf,verified,45,Structured checks passed
B11147,bank_statement,b11147_bank_statement.pdf,suspicious,42,OCR pending — status from structured verification
B11147,income_document,b11147_income_document.pdf,suspicious,52,OCR pending — status from structured verification
B11148,identity,b11148_identity.pdf,verified,66,Structured checks passed
B11148,bank_statement,b11148_bank_statement.pdf,verified,64,Structured checks passed
B11148,income_document,b11148_income_document.pdf,verified,59,Structured checks passed
B11149,identity,b11149_identity.pdf,suspicious,49,OCR pending — status from structured verification
B11149,bank_statement,b11149_bank_statement.pdf,verified,47,Structured checks passed
B11149,income_document,b11149_income_document.pdf,verified,43,Structured checks passed
B11150,identity,b11150_identity.pdf,verified,87,Structured checks passed
B11150,bank_statement,b11150_bank_statement.pdf,verified,99,Structured checks passed
B11150,income_document,b11150_income_document.pdf,verified,96,Structured checks passed
B11150,salary_slip,b11150_salary_slip.pdf,verified,99,Structured checks passed
B11151,identity,b11151_identity.pdf,verified,90,Structured checks passed
B11151,bank_statement,b11151_bank_statement.pdf,verified,83,Structured checks passed
B11151,income_document,b11151_income_document.pdf,verified,91,Structured checks passed
B11152,identity,b11152_identity.pdf,suspicious,61,OCR pending — status from structured verification
B11152,bank_statement,b11152_bank_statement.pdf,suspicious,68,OCR pending — status from structured verification
B11152,income_document,b11152_income_document.pdf,suspicious,66,OCR pending — status from structured verification
B11153,identity,b11153_identity.pdf,verified,43,Structured checks passed
B11153,bank_statement,b11153_bank_statement.pdf,needs_review,45,OCR pending — status from structured verification
B11153,income_document,b11153_income_document.pdf,needs_review,51,OCR pending — status from structured verification
B11154,identity,b11154_identity.pdf,suspicious,34,OCR pending — status from structured verification
B11154,bank_statement,b11154_bank_statement.pdf,verified,43,Structured checks passed
B11154,income_document,b11154_income_document.pdf,verified,29,Structured checks passed
B11155,identity,b11155_identity.pdf,verified,64,Structured checks passed
B11155,bank_statement,b11155_bank_statement.pdf,verified,71,Structured checks passed
B11155,income_document,b11155_income_document.pdf,verified,74,Structured checks passed
B11156,identity,b11156_identity.pdf,verified,89,Structured checks passed
B11156,bank_statement,b11156_bank_statement.pdf,verified,75,Structured checks passed
B11156,income_document,b11156_income_document.pdf,verified,82,Structured checks passed
B11157,identity,b11157_identity.pdf,suspicious,45,OCR pending — status from structured verification
B11157,bank_statement,b11157_bank_statement.pdf,needs_review,39,OCR pending — status from structured verification
B11157,income_document,b11157_income_document.pdf,verified,34,Structured checks passed
B11158,identity,b11158_identity.pdf,verified,54,Structured checks passed
B11158,bank_statement,b11158_bank_statement.pdf,needs_review,45,OCR pending — status from structured verification
B11158,income_document,b11158_income_document.pdf,suspicious,48,OCR pending — status from structured verification
B11159,identity,b11159_identity.pdf,verified,69,Structured checks passed
B11159,bank_statement,b11159_bank_statement.pdf,suspicious,67,OCR pending — status from structured verification
B11159,income_document,b11159_income_document.pdf,verified,61,Structured checks passed
B11159,business_document,b11159_business_document.pdf,suspicious,58,OCR pending — status from structured verification
B11160,identity,b11160_identity.pdf,verified,64,Structured checks passed
B11160,bank_statement,b11160_bank_statement.pdf,verified,59,Structured checks passed
B11160,income_document,b11160_income_document.pdf,verified,68,Structured checks passed
B11161,identity,b11161_identity.pdf,verified,99,Structured checks passed
B11161,bank_statement,b11161_bank_statement.pdf,verified,95,Structured checks passed
B11161,income_document,b11161_income_document.pdf,verified,88,Structured checks passed
B11161,salary_slip,b11161_salary_slip.pdf,verified,89,Structured checks passed
B11162,identity,b11162_identity.pdf,verified,86,Structured checks passed
B11162,bank_statement,b11162_bank_statement.pdf,verified,82,Structured checks passed
B11162,income_document,b11162_income_document.pdf,verified,89,Structured checks passed
B11162,business_document,b11162_business_document.pdf,verified,93,Structured checks passed
B11163,identity,b11163_identity.pdf,needs_review,54,OCR pending — status from structured verification
B11163,bank_statement,b11163_bank_statement.pdf,verified,68,Structured checks passed
B11163,income_document,b11163_income_document.pdf,suspicious,60,OCR pending — status from structured verification
B11163,business_document,b11163_business_document.pdf,verified,55,Structured checks passed
B11164,identity,b11164_identity.pdf,verified,64,Structured checks passed
B11164,bank_statement,b11164_bank_statement.pdf,verified,69,Structured checks passed
B11164,income_document,b11164_income_document.pdf,verified,54,Structured checks passed
B11164,salary_slip,b11164_salary_slip.pdf,verified,61,Structured checks passed
B11165,identity,b11165_identity.pdf,verified,75,Structured checks passed
B11165,bank_statement,b11165_bank_statement.pdf,verified,91,Structured checks passed
B11165,income_document,b11165_income_document.pdf,needs_review,82,OCR pending — status from structured verification
B11165,salary_slip,b11165_salary_slip.pdf,needs_review,78,OCR pending — status from structured verification
B11166,identity,b11166_identity.pdf,verified,72,Structured checks passed
B11166,bank_statement,b11166_bank_statement.pdf,verified,78,Structured checks passed
B11166,income_document,b11166_income_document.pdf,verified,69,Structured checks passed
B11166,business_document,b11166_business_document.pdf,verified,76,Structured checks passed
B11167,identity,b11167_identity.pdf,verified,76,Structured checks passed
B11167,bank_statement,b11167_bank_statement.pdf,verified,87,Structured checks passed
B11167,income_document,b11167_income_document.pdf,verified,86,Structured checks passed
B11167,salary_slip,b11167_salary_slip.pdf,verified,79,Structured checks passed
B11168,identity,b11168_identity.pdf,verified,66,Structured checks passed
B11168,bank_statement,b11168_bank_statement.pdf,verified,71,Structured checks passed
B11168,income_document,b11168_income_document.pdf,verified,69,Structured checks passed
B11169,identity,b11169_identity.pdf,needs_review,76,OCR pending — status from structured verification
B11169,bank_statement,b11169_bank_statement.pdf,verified,79,Structured checks passed
B11169,income_document,b11169_income_document.pdf,verified,77,Structured checks passed
B11169,business_document,b11169_business_document.pdf,verified,87,Structured checks passed
B11170,identity,b11170_identity.pdf,verified,87,Structured checks passed
B11170,bank_statement,b11170_bank_statement.pdf,suspicious,85,OCR pending — status from structured verification
B11170,income_document,b11170_income_document.pdf,suspicious,86,OCR pending — status from structured verification
B11170,salary_slip,b11170_salary_slip.pdf,suspicious,96,OCR pending — status from structured verification
B11171,identity,b11171_identity.pdf,verified,49,Structured checks passed
B11171,bank_statement,b11171_bank_statement.pdf,suspicious,58,OCR pending — status from structured verification
B11171,income_document,b11171_income_document.pdf,verified,58,Structured checks passed
B11171,business_document,b11171_business_document.pdf,suspicious,52,OCR pending — status from structured verification
B11172,identity,b11172_identity.pdf,verified,58,Structured checks passed
B11172,bank_statement,b11172_bank_statement.pdf,verified,62,Structured checks passed
B11172,income_document,b11172_income_document.pdf,verified,72,Structured checks passed
B11172,salary_slip,b11172_salary_slip.pdf,verified,65,Structured checks passed
B11173,identity,b11173_identity.pdf,suspicious,65,OCR pending — status from structured verification
B11173,bank_statement,b11173_bank_statement.pdf,verified,74,Structured checks passed
B11173,income_document,b11173_income_document.pdf,verified,77,Structured checks passed
B11173,business_document,b11173_business_document.pdf,verified,77,Structured checks passed
B11174,identity,b11174_identity.pdf,verified,57,Structured checks passed
B11174,bank_statement,b11174_bank_statement.pdf,verified,56,Structured checks passed
B11174,income_document,b11174_income_document.pdf,verified,47,Structured checks passed
B11174,salary_slip,b11174_salary_slip.pdf,verified,53,Structured checks passed
B11175,identity,b11175_identity.pdf,verified,99,Structured checks passed
B11175,bank_statement,b11175_bank_statement.pdf,verified,99,Structured checks passed
B11175,income_document,b11175_income_document.pdf,verified,91,Structured checks passed
B11175,business_document,b11175_business_document.pdf,verified,94,Structured checks passed
B11176,identity,b11176_identity.pdf,verified,68,Structured checks passed
B11176,bank_statement,b11176_bank_statement.pdf,verified,83,Structured checks passed
B11176,income_document,b11176_income_document.pdf,verified,80,Structured checks passed
B11177,identity,b11177_identity.pdf,verified,70,Structured checks passed
B11177,bank_statement,b11177_bank_statement.pdf,verified,66,Structured checks passed
B11177,income_document,b11177_income_document.pdf,verified,64,Structured checks passed
B11177,salary_slip,b11177_salary_slip.pdf,verified,50,Structured checks passed
B11178,identity,b11178_identity.pdf,verified,50,Structured checks passed
B11178,bank_statement,b11178_bank_statement.pdf,needs_review,67,OCR pending — status from structured verification
B11178,income_document,b11178_income_document.pdf,verified,68,Structured checks passed
B11179,identity,b11179_identity.pdf,verified,83,Structured checks passed
B11179,bank_statement,b11179_bank_statement.pdf,verified,84,Structured checks passed
B11179,income_document,b11179_income_document.pdf,needs_review,98,OCR pending — status from structured verification
B11179,salary_slip,b11179_salary_slip.pdf,needs_review,91,OCR pending — status from structured verification
B11180,identity,b11180_identity.pdf,needs_review,49,OCR pending — status from structured verification
B11180,bank_statement,b11180_bank_statement.pdf,verified,55,Structured checks passed
B11180,income_document,b11180_income_document.pdf,verified,55,Structured checks passed
B11180,salary_slip,b11180_salary_slip.pdf,verified,61,Structured checks passed
B11181,identity,b11181_identity.pdf,verified,96,Structured checks passed
B11181,bank_statement,b11181_bank_statement.pdf,verified,94,Structured checks passed
B11181,income_document,b11181_income_document.pdf,verified,99,Structured checks passed
B11182,identity,b11182_identity.pdf,suspicious,64,OCR pending — status from structured verification
B11182,bank_statement,b11182_bank_statement.pdf,verified,53,Structured checks passed
B11182,income_document,b11182_income_document.pdf,needs_review,54,OCR pending — status from structured verification
B11183,identity,b11183_identity.pdf,needs_review,63,OCR pending — status from structured verification
B11183,bank_statement,b11183_bank_statement.pdf,suspicious,59,OCR pending — status from structured verification
B11183,income_document,b11183_income_document.pdf,verified,54,Structured checks passed
B11184,identity,b11184_identity.pdf,verified,70,Structured checks passed
B11184,bank_statement,b11184_bank_statement.pdf,suspicious,52,OCR pending — status from structured verification
B11184,income_document,b11184_income_document.pdf,verified,65,Structured checks passed
B11185,identity,b11185_identity.pdf,verified,80,Structured checks passed
B11185,bank_statement,b11185_bank_statement.pdf,verified,89,Structured checks passed
B11185,income_document,b11185_income_document.pdf,verified,86,Structured checks passed
B11185,salary_slip,b11185_salary_slip.pdf,verified,82,Structured checks passed
B11186,identity,b11186_identity.pdf,verified,73,Structured checks passed
B11186,bank_statement,b11186_bank_statement.pdf,verified,76,Structured checks passed
B11186,income_document,b11186_income_document.pdf,verified,88,Structured checks passed
B11187,identity,b11187_identity.pdf,verified,50,Structured checks passed
B11187,bank_statement,b11187_bank_statement.pdf,verified,67,Structured checks passed
B11187,income_document,b11187_income_document.pdf,suspicious,65,OCR pending — status from structured verification
B11188,identity,b11188_identity.pdf,verified,43,Structured checks passed
B11188,bank_statement,b11188_bank_statement.pdf,verified,51,Structured checks passed
B11188,income_document,b11188_income_document.pdf,suspicious,35,OCR pending — status from structured verification
B11188,salary_slip,b11188_salary_slip.pdf,suspicious,37,OCR pending — status from structured verification
B11189,identity,b11189_identity.pdf,needs_review,48,OCR pending — status from structured verification
B11189,bank_statement,b11189_bank_statement.pdf,verified,61,Structured checks passed
B11189,income_document,b11189_income_document.pdf,verified,42,Structured checks passed
B11189,salary_slip,b11189_salary_slip.pdf,verified,46,Structured checks passed
B11190,identity,b11190_identity.pdf,needs_review,36,OCR pending — status from structured verification
B11190,bank_statement,b11190_bank_statement.pdf,verified,19,Structured checks passed
B11190,income_document,b11190_income_document.pdf,suspicious,32,OCR pending — status from structured verification
B11190,salary_slip,b11190_salary_slip.pdf,suspicious,23,OCR pending — status from structured verification
B11191,identity,b11191_identity.pdf,verified,82,Structured checks passed
B11191,bank_statement,b11191_bank_statement.pdf,verified,86,Structured checks passed
B11191,income_document,b11191_income_document.pdf,verified,70,Structured checks passed
B11192,identity,b11192_identity.pdf,verified,53,Structured checks passed
B11192,bank_statement,b11192_bank_statement.pdf,verified,53,Structured checks passed
B11192,income_document,b11192_income_document.pdf,verified,57,Structured checks passed
B11193,identity,b11193_identity.pdf,verified,57,Structured checks passed
B11193,bank_statement,b11193_bank_statement.pdf,verified,55,Structured checks passed
B11193,income_document,b11193_income_document.pdf,verified,45,Structured checks passed
B11193,salary_slip,b11193_salary_slip.pdf,verified,49,Structured checks passed
B11194,identity,b11194_identity.pdf,verified,89,Structured checks passed
B11194,bank_statement,b11194_bank_statement.pdf,verified,75,Structured checks passed
B11194,income_document,b11194_income_document.pdf,verified,81,Structured checks passed
B11194,business_document,b11194_business_document.pdf,verified,88,Structured checks passed
B11195,identity,b11195_identity.pdf,verified,45,Structured checks passed
B11195,bank_statement,b11195_bank_statement.pdf,verified,33,Structured checks passed
B11195,income_document,b11195_income_document.pdf,suspicious,35,OCR pending — status from structured verification
B11195,salary_slip,b11195_salary_slip.pdf,suspicious,33,OCR pending — status from structured verification
B11196,identity,b11196_identity.pdf,verified,63,Structured checks passed
B11196,bank_statement,b11196_bank_statement.pdf,verified,72,Structured checks passed
B11196,income_document,b11196_income_document.pdf,verified,66,Structured checks passed
B11196,salary_slip,b11196_salary_slip.pdf,verified,73,Structured checks passed
B11197,identity,b11197_identity.pdf,verified,78,Structured checks passed
B11197,bank_statement,b11197_bank_statement.pdf,verified,74,Structured checks passed
B11197,income_document,b11197_income_document.pdf,verified,84,Structured checks passed
B11197,business_document,b11197_business_document.pdf,verified,70,Structured checks passed
B11198,identity,b11198_identity.pdf,verified,63,Structured checks passed
B11198,bank_statement,b11198_bank_statement.pdf,verified,64,Structured checks passed
B11198,income_document,b11198_income_document.pdf,needs_review,74,OCR pending — status from structured verification
B11198,business_document,b11198_business_document.pdf,verified,75,Structured checks passed
B11199,identity,b11199_identity.pdf,verified,48,Structured checks passed
B11199,bank_statement,b11199_bank_statement.pdf,suspicious,50,OCR pending — status from structured verification
B11199,income_document,b11199_income_document.pdf,suspicious,37,OCR pending — status from structured verification
B11200,identity,b11200_identity.pdf,verified,51,Structured checks passed
B11200,bank_statement,b11200_bank_statement.pdf,verified,60,Structured checks passed
B11200,income_document,b11200_income_document.pdf,verified,60,Structured checks passed
B11200,salary_slip,b11200_salary_slip.pdf,verified,43,Structured checks passed
B11201,identity,b11201_identity.pdf,suspicious,51,OCR pending — status from structured verification
B11201,bank_statement,b11201_bank_statement.pdf,verified,52,Structured checks passed
B11201,income_document,b11201_income_document.pdf,suspicious,53,OCR pending — status from structured verification
B11201,salary_slip,b11201_salary_slip.pdf,suspicious,67,OCR pending — status from structured verification
B11202,identity,b11202_identity.pdf,needs_review,50,OCR pending — status from structured verification
B11202,bank_statement,b11202_bank_statement.pdf,needs_review,54,OCR pending — status from structured verification
B11202,income_document,b11202_income_document.pdf,verified,45,Structured checks passed
B11203,identity,b11203_identity.pdf,verified,86,Structured checks passed
B11203,bank_statement,b11203_bank_statement.pdf,verified,72,Structured checks passed
B11203,income_document,b11203_income_document.pdf,verified,81,Structured checks passed
B11203,salary_slip,b11203_salary_slip.pdf,verified,68,Structured checks passed
B11204,identity,b11204_identity.pdf,verified,96,Structured checks passed
B11204,bank_statement,b11204_bank_statement.pdf,verified,91,Structured checks passed
B11204,income_document,b11204_income_document.pdf,verified,97,Structured checks passed
B11205,identity,b11205_identity.pdf,needs_review,58,OCR pending — status from structured verification
B11205,bank_statement,b11205_bank_statement.pdf,verified,62,Structured checks passed
B11205,income_document,b11205_income_document.pdf,verified,66,Structured checks passed
B11206,identity,b11206_identity.pdf,verified,69,Structured checks passed
B11206,bank_statement,b11206_bank_statement.pdf,needs_review,70,OCR pending — status from structured verification
B11206,income_document,b11206_income_document.pdf,verified,67,Structured checks passed
B11207,identity,b11207_identity.pdf,verified,63,Structured checks passed
B11207,bank_statement,b11207_bank_statement.pdf,verified,68,Structured checks passed
B11207,income_document,b11207_income_document.pdf,verified,50,Structured checks passed
B11207,salary_slip,b11207_salary_slip.pdf,verified,60,Structured checks passed
B11208,identity,b11208_identity.pdf,verified,96,Structured checks passed
B11208,bank_statement,b11208_bank_statement.pdf,verified,99,Structured checks passed
B11208,income_document,b11208_income_document.pdf,verified,86,Structured checks passed
B11208,salary_slip,b11208_salary_slip.pdf,verified,99,Structured checks passed
B11209,identity,b11209_identity.pdf,needs_review,99,OCR pending — status from structured verification
B11209,bank_statement,b11209_bank_statement.pdf,verified,93,Structured checks passed
B11209,income_document,b11209_income_document.pdf,verified,99,Structured checks passed
B11210,identity,b11210_identity.pdf,suspicious,61,OCR pending — status from structured verification
B11210,bank_statement,b11210_bank_statement.pdf,verified,57,Structured checks passed
B11210,income_document,b11210_income_document.pdf,needs_review,72,OCR pending — status from structured verification
B11210,salary_slip,b11210_salary_slip.pdf,needs_review,63,OCR pending — status from structured verification
B11211,identity,b11211_identity.pdf,verified,64,Structured checks passed
B11211,bank_statement,b11211_bank_statement.pdf,verified,66,Structured checks passed
B11211,income_document,b11211_income_document.pdf,suspicious,72,OCR pending — status from structured verification
B11212,identity,b11212_identity.pdf,verified,75,Structured checks passed
B11212,bank_statement,b11212_bank_statement.pdf,verified,73,Structured checks passed
B11212,income_document,b11212_income_document.pdf,verified,72,Structured checks passed
B11213,identity,b11213_identity.pdf,suspicious,37,OCR pending — status from structured verification
B11213,bank_statement,b11213_bank_statement.pdf,suspicious,31,OCR pending — status from structured verification
B11213,income_document,b11213_income_document.pdf,suspicious,47,OCR pending — status from structured verification
B11213,business_document,b11213_business_document.pdf,suspicious,46,OCR pending — status from structured verification
B11214,identity,b11214_identity.pdf,verified,74,Structured checks passed
B11214,bank_statement,b11214_bank_statement.pdf,verified,86,Structured checks passed
B11214,income_document,b11214_income_document.pdf,verified,78,Structured checks passed
B11215,identity,b11215_identity.pdf,verified,72,Structured checks passed
B11215,bank_statement,b11215_bank_statement.pdf,verified,74,Structured checks passed
B11215,income_document,b11215_income_document.pdf,verified,86,Structured checks passed
B11215,salary_slip,b11215_salary_slip.pdf,verified,81,Structured checks passed
B11216,identity,b11216_identity.pdf,verified,75,Structured checks passed
B11216,bank_statement,b11216_bank_statement.pdf,verified,63,Structured checks passed
B11216,income_document,b11216_income_document.pdf,needs_review,64,OCR pending — status from structured verification
B11217,identity,b11217_identity.pdf,suspicious,49,OCR pending — status from structured verification
B11217,bank_statement,b11217_bank_statement.pdf,verified,46,Structured checks passed
B11217,income_document,b11217_income_document.pdf,verified,39,Structured checks passed
B11218,identity,b11218_identity.pdf,verified,43,Structured checks passed
B11218,bank_statement,b11218_bank_statement.pdf,verified,47,Structured checks passed
B11218,income_document,b11218_income_document.pdf,verified,48,Structured checks passed
