borrower_id,month,label,income,expenses,debt,transactions,bounced,disputed
B11303,4,M-2,79374,61554,11321,88,0,0
B11303,5,M-1,91917,57009,13301,51,0,0
B11304,0,M-6,22782,13748,17282,36,0,0
B11304,1,M-5,23251,21864,27884,29,0,0
B11304,2,M-4,26040,13050,15155,71,0,0
B11304,3,M-3,26180,14406,8815,62,0,0
B11304,4,M-2,24070,14261,16247,80,0,0
B11304,5,M-1,26279,12654,28374,29,0,0
B11305,0,M-6,64176,42218,32641,46,0,0
B11305,1,M-5,63307,39337,16027,34,0,0
B11305,2,M-4,64504,38157,9343,88,0,0
B11305,3,M-3,61010,35821,22424,53,0,0
B11305,4,M-2,64174,36315,13994,61,0,0
B11305,5,M-1,63165,31355,15650,68,0,0
B11306,0,M-6,53905,40019,20069,55,0,0
B11306,1,M-5,61159,44039,10936,32,0,0
B11306,2,M-4,56156,26389,22301,74,0,0
B11306,3,M-3,52714,30376,17249,89,0,0
B11306,4,M-2,54178,27570,11773,85,0,0
B11306,5,M-1,49095,35392,10227,47,0,0
B11307,0,M-6,51813,36740,65932,83,0,0
B11307,1,M-5,53041,32996,38727,83,0,0
B11307,2,M-4,46587,38235,57138,74,0,0
B11307,3,M-3,48023,37991,17219,50,0,0
B11307,4,M-2,44956,22487,16648,80,0,0
B11307,5,M-1,50901,34000,32030,79,0,0
B11308,0,M-6,15489,9060,21785,39,0,0
B11308,1,M-5,17230,15119,12280,50,0,0
B11308,2,M-4,16647,7805,6770,56,0,0
B11308,3,M-3,15987,10880,13136,43,0,0
B11308,4,M-2,17506,14478,17808,76,0,0
B11308,5,M-1,16739,10029,13088,74,0,0
B11309,0,M-6,30736,23400,14313,53,0,0
B11309,1,M-5,30268,19223,6865,56,0,0
B11309,2,M-4,30895,17323,5062,51,0,0
B11309,3,M-3,34310,24691,15526,71,0,0
B11309,4,M-2,30370,18910,12973,70,0,0
B11309,5,M-1,33803,22672,6076,66,0,0
B11310,0,M-6,20480,9557,11210,75,0,0
B11310,1,M-5,23772,12696,20204,27,0,0
B11310,2,M-4,24033,22030,15277,30,0,0
B11310,3,M-3,23224,10725,22842,77,0,0
B11310,4,M-2,24898,13475,19633,43,0,0
B11310,5,M-1,22627,16253,20012,26,0,0
B11311,0,M-6,63709,30760,25421,47,0,0
B11311,1,M-5,63762,35733,20516,74,0,0
B11311,2,M-4,66575,34584,14356,76,0,0
B11311,3,M-3,66541,45139,18399,79,0,0
B11311,4,M-2,60808,44732,13473,84,0,0
B11311,5,M-1,66117,31208,8596,57,0,0
B11312,0,M-6,58368,37254,21068,41,0,0
B11312,1,M-5,60340,29481,13607,64,0,0
B11312,2,M-4,56329,28993,27015,42,0,0
B11312,3,M-3,50335,30265,23165,54,0,0
B11312,4,M-2,57148,42407,15769,82,0,0
B11312,5,M-1,52636,41703,11674,56,0,0
B11313,0,M-6,74007,43781,34631,29,1,0
B11313,1,M-5,81378,63852,26453,30,0,0
B11313,2,M-4,84036,39805,28905,68,0,0
B11313,3,M-3,88064,55025,33278,50,0,0
B11313,4,M-2,76651,36488,14764,31,0,0
B11313,5,M-1,86419,45311,28174,88,0,0
B11314,0,M-6,28432,20777,7206,25,0,0
B11314,1,M-5,25300,19863,13622,75,0,0
B11314,2,M-4,25774,19047,4719,26,0,0
B11314,3,M-3,26899,16514,11846,57,0,0
B11314,4,M-2,25761,16112,8528,61,0,0
B11314,5,M-1,27418,18981,3312,28,0,0
B11315,0,M-6,24965,18619,12250,35,0,0
B11315,1,M-5,24452,22691,17205,68,0,0
B11315,2,M-4,24305,21566,26449,39,0,0
B11315,3,M-3,22481,19836,19592,31,0,0
B11315,4,M-2,25211,15139,27948,32,0,0
B11315,5,M-1,22388,19329,10987,48,0,0
B11316,0,M-6,29195,22557,29431,75,0,0
B11316,1,M-5,33177,30998,30086,32,0,0
B11316,2,M-4,30238,18498,20085,44,0,0
B11316,3,M-3,36376,29175,23873,46,0,0
B11316,4,M-2,39169,31152,41653,64,0,0
B11316,5,M-1,33861,31809,33322,46,0,1
B11317,0,M-6,56417,31398,13625,50,0,0
B11317,1,M-5,53350,34355,11643,69,0,0
B11317,2,M-4,50841,32008,12568,42,0,0
B11317,3,M-3,48860,30793,13785,52,0,0
B11317,4,M-2,46118,23250,23402,75,0,0
B11317,5,M-1,46102,33423,21310,72,0,0
B11318,0,M-6,31505,25660,18281,53,0,0
B11318,1,M-5,30933,28916,43822,59,0,0
B11318,2,M-4,34274,18237,14585,44,0,0
B11318,3,M-3,31063,22525,3934,34,0,0
B11318,4,M-2,29871,14033,30711,26,0,0
B11318,5,M-1,32735,29842,38223,53,0,0
B11319,0,M-6,9942,5065,7112,86,0,0
B11319,1,M-5,11225,8497,6408,33,0,0
B11319,2,M-4,10618,7073,12018,39,0,0
B11319,3,M-3,10851,6248,12727,62,0,0
B11319,4,M-2,11074,7618,11119,29,0,0
B11319,5,M-1,12488,9659,11362,87,0,0
B11320,0,M-6,41002,31728,7910,78,0,0
B11320,1,M-5,42561,31813,17216,47,0,0
B11320,2,M-4,42965,26123,18598,81,0,0
B11320,3,M-3,41059,25137,5208,39,0,0
B11320,4,M-2,40988,31302,7363,33,0,0
B11320,5,M-1,39061,24411,20780,37,0,0
B11321,0,M-6,34746,15736,14450,67,0,0
B11321,1,M-5,40958,19815,6933,73,0,0
B11321,2,M-4,39095,28362,15356,55,0,0
B11321,3,M-3,35067,23231,10926,50,0,0
B11321,4,M-2,37858,19705,14639,43,0,0
B11321,5,M-1,41661,18861,9672,44,0,0
B11322,0,M-6,37840,23925,4360,32,0,0
B11322,1,M-5,38847,18285,16585,39,0,0
B11322,2,M-4,35748,19431,16391,67,0,0
B11322,3,M-3,35896,21165,18630,33,0,0
B11322,4,M-2,36813,17919,8756,47,0,0
B11322,5,M-1,36041,16846,7910,83,0,0
B11323,0,M-6,14320,9853,11383,36,0,0
B11323,1,M-5,13409,6668,1783,64,0,0
B11323,2,M-4,15950,9637,12788,37,0,0
B11323,3,M-3,15484,12570,16561,57,0,0
B11323,4,M-2,13054,7708,11918,57,0,0
B11323,5,M-1,13288,6854,12634,45,0,0
B11324,0,M-6,79009,52402,22860,74,0,0
B11324,1,M-5,86168,65059,32166,76,0,0
B11324,2,M-4,76167,59597,21990,29,0,0
B11324,3,M-3,91714,63359,16499,87,0,0
B11324,4,M-2,81204,42845,24599,84,0,0
B11324,5,M-1,77578,53660,33542,42,0,0
B11325,0,M-6,44189,33647,19296,47,0,0
B11325,1,M-5,43711,30075,8117,27,0,0
B11325,2,M-4,48618,29236,17118,50,0,0
B11325,3,M-3,44260,29724,19390,28,0,0
B11325,4,M-2,52781,40826,19497,38,0,0
B11325,5,M-1,46815,35972,14919,57,0,0
B11326,0,M-6,76502,37286,10718,39,0,0
B11326,1,M-5,76394,34768,12317,50,0,0
B11326,2,M-4,72630,37791,27779,27,0,0
B11326,3,M-3,74070,44934,36085,38,0,0
B11326,4,M-2,78122,51072,35347,29,0,0
B11326,5,M-1,72769,53398,24131,28,0,0
B11327,0,M-6,103069,54354,28648,84,0,0
B11327,1,M-5,87612,66717,22347,75,0,0
B11327,2,M-4,87014,63519,27605,40,0,0
B11327,3,M-3,86563,47613,19143,88,0,0
B11327,4,M-2,92644,45395,19778,33,0,0
B11327,5,M-1,91277,48564,28313,38,0,0
B11328,0,M-6,22378,16677,12240,74,0,0
B11328,1,M-5,18451,9109,5271,81,0,0
B11328,2,M-4,19109,15338,15788,67,0,0
B11328,3,M-3,20784,11521,17741,54,0,0
B11328,4,M-2,21003,17478,16546,80,0,0
B11328,5,M-1,17919,12184,21215,41,0,0
B11329,0,M-6,47022,32333,18442,30,0,0
B11329,1,M-5,55628,43006,15407,33,0,0
B11329,2,M-4,53164,37264,21684,35,0,0
B11329,3,M-3,58087,44845,21482,83,0,0
B11329,4,M-2,56808,41499,18442,43,0,0
B11329,5,M-1,54660,43376,14121,51,0,0
B11330,0,M-6,32609,27332,10888,27,0,0
B11330,1,M-5,31760,16942,6610,61,0,0
B11330,2,M-4,34087,16932,35949,29,0,0
B11330,3,M-3,30980,14948,33820,65,0,0
B11330,4,M-2,36319,28623,18803,30,0,0
B11330,5,M-1,36077,31502,29075,36,0,0
B11331,0,M-6,19886,17079,31079,76,0,0
B11331,1,M-5,22535,11647,10540,39,0,0
B11331,2,M-4,21915,11221,15444,82,0,0
B11331,3,M-3,23716,10726,30994,33,0,0
B11331,4,M-2,23946,21393,16899,79,0,0
B11331,5,M-1,26183,17404,11526,30,0,0
B11332,0,M-6,78689,36764,38246,52,0,0
B11332,1,M-5,87763,64249,32815,64,0,0
B11332,2,M-4,95907,46995,17971,39,0,0
B11332,3,M-3,90137,57563,9627,64,0,0
B11332,4,M-2,90444,71528,32100,89,0,0
B11332,5,M-1,82962,64751,40537,43,0,0
B11333,0,M-6,64640,47058,20229,45,0,0
B11333,1,M-5,62688,33682,20408,28,0,0
B11333,2,M-4,57184,43114,8508,48,0,0
B11333,3,M-3,56467,44831,11378,30,0,0
B11333,4,M-2,69179,31206,30152,57,0,0
B11333,5,M-1,67593,36765,15527,26,0,0
B11334,0,M-6,52494,29397,19448,41,0,0
B11334,1,M-5,52506,31072,21122,88,0,0
B11334,2,M-4,55816,42692,9518,34,0,0
B11334,3,M-3,58307,35458,17160,82,0,0
B11334,4,M-2,51232,38208,24521,26,0,0
B11334,5,M-1,61456,46623,24630,88,0,0
B11335,0,M-6,15578,7625,19065,57,0,0
B11335,1,M-5,15648,10022,7996,78,0,0
B11335,2,M-4,15434,12016,13600,83,0,0
B11335,3,M-3,14924,8869,7186,35,0,0
B11335,4,M-2,17536,13721,23870,69,0,0
B11335,5,M-1,17213,13149,13549,56,0,0
B11336,0,M-6,45620,26177,50060,47,0,0
B11336,1,M-5,45670,34799,32149,56,0,0
B11336,2,M-4,46038,35574,7268,33,0,0
B11336,3,M-3,44167,24383,13410,72,0,0
B11336,4,M-2,45568,30985,39556,54,0,0
B11336,5,M-1,44993,21410,16572,45,0,0
B11337,0,M-6,90394,47682,10418,78,0,0
B11337,1,M-5,84270,47799,34359,68,0,0
B11337,2,M-4,85279,57710,32414,88,0,0
B11337,3,M-3,82852,42847,36563,37,0,0
B11337,4,M-2,80248,63755,35324,42,0,0
B11337,5,M-1,84725,45480,18185,88,0,0
B11338,0,M-6,42235,27850,48018,56,0,0
B11338,1,M-5,40537,30057,34051,25,0,0
B11338,2,M-4,37222,31818,20008,42,0,0
B11338,3,M-3,39009,32955,36356,65,0,0
B11338,4,M-2,41581,36020,12112,68,0,0
B11338,5,M-1,38173,29141,6011,71,0,0
B11339,0,M-6,34294,25276,7085,81,0,0
B11339,1,M-5,31612,20595,19581,25,0,0
B11339,2,M-4,28999,15773,7403,37,0,0
B11339,3,M-3,28286,23466,11643,53,0,0
B11339,4,M-2,30301,25705,32290,66,0,0
B11339,5,M-1,30274,25411,8742,86,0,0
B11340,0,M-6,74263,46618,39589,65,0,0
B11340,1,M-5,80566,44159,27407,40,0,0
B11340,2,M-4,69942,51757,38035,76,1,0
B11340,3,M-3,75900,40368,24399,39,0,0
B11340,4,M-2,73520,41185,36780,25,0,0
B11340,5,M-1,71424,54508,20133,85,0,0
B11341,0,M-6,63299,42214,18011,66,0,0
B11341,1,M-5,67240,46504,30315,49,0,0
B11341,2,M-4,58185,39229,29924,45,0,0
B11341,3,M-3,57258,27580,27619,60,0,0
B11341,4,M-2,59679,39928,31035,25,0,0
B11341,5,M-1,60384,28895,10104,63,0,0
B11342,0,M-6,32889,22283,42656,69,0,0
B11342,1,M-5,30147,23488,4133,64,0,0
B11342,2,M-4,31217,22736,47879,55,0,0
B11342,3,M-3,33263,22138,13721,32,0,0
B11342,4,M-2,32415,17103,39853,58,0,0
B11342,5,M-1,33857,29310,16019,64,0,0
B11343,0,M-6,45262,33200,7016,59,0,0
B11343,1,M-5,50343,38158,11049,78,0,0
B11343,2,M-4,51157,23715,18283,80,0,0
B11343,3,M-3,45074,32219,17955,51,0,0
B11343,4,M-2,51577,40001,21728,64,0,0
B11343,5,M-1,49142,37449,18827,56,0,0
B11344,0,M-6,37766,21644,4121,58,0,0
B11344,1,M-5,38247,22729,15664,63,0,0
B11344,2,M-4,39434,20610,15027,53,0,0
B11344,3,M-3,35661,21149,19272,53,0,0
B11344,4,M-2,40277,21553,17635,34,0,0
B11344,5,M-1,35808,16991,15478,43,0,0
B11345,0,M-6,36268,29853,56033,29,0,0
B11345,1,M-5,39629,30310,28831,52,0,0
B11345,2,M-4,35280,18604,19839,76,0,0
B11345,3,M-3,44518,28376,33135,50,0,0
B11345,4,M-2,42112,19287,13235,76,0,0
B11345,5,M-1,42837,34958,48674,88,0,0
B11346,0,M-6,29030,20614,8799,56,0,0
B11346,1,M-5,27475,19429,10733,63,0,0
B11346,2,M-4,27520,12398,8720,42,0,0
B11346,3,M-3,24930,18929,8456,55,0,0
B11346,4,M-2,26739,13954,6053,65,0,0
B11346,5,M-1,24818,12910,5723,81,0,0
B11347,0,M-6,52043,38461,21557,73,0,0
B11347,1,M-5,59899,42498,19662,78,0,0
B11347,2,M-4,59084,39256,23278,50,0,0
B11347,3,M-3,56065,42668,9878,88,0,0
B11347,4,M-2,61850,29561,10262,80,0,0
B11347,5,M-1,62057,38597,15064,28,0,0
B11348,0,M-6,46602,32931,24608,34,0,0
B11348,1,M-5,48505,36544,7169,77,0,0
B11348,2,M-4,46013,23793,14384,32,0,0
B11348,3,M-3,49153,23336,19783,73,0,0
B11348,4,M-2,48127,33600,10010,29,0,0
B11348,5,M-1,50066,34246,9468,81,0,0
B11349,0,M-6,76454,47031,21306,74,0,0
B11349,1,M-5,78215,49273,15109,34,0,0
B11349,2,M-4,66787,31659,20673,48,0,0
B11349,3,M-3,75687,49523,13779,53,0,0
B11349,4,M-2,70250,55316,21577,49,0,0
B11349,5,M-1,68176,51769,18182,28,0,0
B11350,0,M-6,34490,28343,24424,70,0,0
B11350,1,M-5,32301,24834,40066,56,0,0
B11350,2,M-4,35428,24654,26677,29,0,0
B11350,3,M-3,35467,32662,10650,79,0,0
B11350,4,M-2,34371,26915,39578,62,0,0
B11350,5,M-1,35889,28322,32151,77,0,0
B11351,0,M-6,63920,29018,24222,44,0,0
B11351,1,M-5,63119,36292,13084,74,0,0
B11351,2,M-4,58464,37734,18252,51,0,0
B11351,3,M-3,69407,35330,16784,87,0,0
B11351,4,M-2,59966,32671,29899,28,0,0
B11351,5,M-1,69177,53801,25557,37,0,0
B11352,0,M-6,35760,33866,26894,81,0,0
B11352,1,M-5,32285,28123,41675,44,0,0
B11352,2,M-4,36417,24762,48114,56,0,0
B11352,3,M-3,35402,27878,34738,43,0,0
B11352,4,M-2,31867,23378,42277,33,0,0
B11352,5,M-1,37788,33127,39238,47,0,0
B11353,0,M-6,39678,19430,21092,82,0,0
B11353,1,M-5,39826,22311,7970,59,0,0
B11353,2,M-4,39815,29726,18368,63,0,0
B11353,3,M-3,43112,23975,20910,35,0,0
B11353,4,M-2,44719,32580,11381,34,0,0
B11353,5,M-1,48973,32078,12554,60,0,0
B11354,0,M-6,19158,12766,7119,36,0,0
B11354,1,M-5,18612,11096,18975,73,0,0
B11354,2,M-4,20503,14909,17688,73,0,0
B11354,3,M-3,22613,20623,14152,55,0,0
B11354,4,M-2,21880,14744,30857,83,0,0
B11354,5,M-1,21793,20144,4333,41,0,0
B11355,0,M-6,34914,17450,18308,55,0,0
B11355,1,M-5,33940,24028,39830,68,0,0
B11355,2,M-4,36434,21476,38215,76,0,0
B11355,3,M-3,34291,17652,30508,42,0,0
B11355,4,M-2,35262,16000,47307,38,0,0
B11355,5,M-1,36952,18009,43430,44,0,0
B11356,0,M-6,35065,25416,16420,86,0,0
B11356,1,M-5,35915,27121,8371,26,0,0
B11356,2,M-4,31504,25714,14018,69,0,0
B11356,3,M-3,34640,16017,19246,73,0,0
B11356,4,M-2,31801,15617,13753,36,0,0
B11356,5,M-1,36425,19778,16095,63,0,0
B11357,0,M-6,36712,23220,50764,34,0,0
B11357,1,M-5,39440,21060,15303,34,0,0
B11357,2,M-4,36579,22140,18627,89,0,0
B11357,3,M-3,39879,30809,40298,30,0,0
B11357,4,M-2,36410,18814,16256,79,0,0
B11357,5,M-1,35091,18850,8373,47,0,0
B11358,0,M-6,38990,22780,17517,70,0,0
B11358,1,M-5,40593,21392,9641,69,0,0
B11358,2,M-4,39172,27734,18151,28,0,0
B11358,3,M-3,46243,22057,14953,49,0,0
B11358,4,M-2,47860,31008,19596,77,0,0
B11358,5,M-1,42357,33665,5124,48,0,0
B11359,0,M-6,46083,43141,14865,48,0,0
B11359,1,M-5,43875,22955,20280,89,0,0
B11359,2,M-4,44627,33967,56071,62,0,0
B11359,3,M-3,44443,21202,35657,32,0,0
B11359,4,M-2,41847,27288,38269,82,0,0
B11359,5,M-1,37835,32415,4916,65,0,0
B11360,0,M-6,66546,42269,20655,52,0,0
B11360,1,M-5,70007,49210,17385,87,0,0
B11360,2,M-4,67709,37830,11732,79,0,0
B11360,3,M-3,67377,36376,15844,78,0,0
B11360,4,M-2,70755,43538,15464,76,0,0
B11360,5,M-1,79839,40743,23314,38,0,0
B11361,0,M-6,42820,21593,14232,30,0,0
B11361,1,M-5,46084,20901,23548,88,0,0
B11361,2,M-4,48177,23331,51379,82,0,0
B11361,3,M-3,48280,39294,46846,49,0,0
B11361,4,M-2,50893,30937,59363,75,0,0
B11361,5,M-1,50384,24707,29018,46,0,0
B11362,0,M-6,41325,30185,13510,41,0,0
B11362,1,M-5,44318,20447,21021,77,0,0
B11362,2,M-4,39677,26352,16762,60,0,0
B11362,3,M-3,44183,34496,21180,41,0,0
B11362,4,M-2,43225,25062,6513,42,0,0
B11362,5,M-1,44897,34068,5222,35,0,0
B11363,0,M-6,89076,47055,30747,88,0,0
B11363,1,M-5,85987,52584,13337,51,0,0
B11363,2,M-4,80386,42145,22949,29,0,0
B11363,3,M-3,80504,37661,32527,38,0,0
B11363,4,M-2,80415,42086,23383,73,0,0
B11363,5,M-1,71532,51683,16241,75,0,0
B11364,0,M-6,50023,36163,22648,56,0,0
B11364,1,M-5,46814,30792,7478,45,0,0
B11364,2,M-4,53436,27007,19069,38,0,0
B11364,3,M-3,45865,29062,10361,46,0,0
B11364,4,M-2,51961,40535,18363,48,0,0
B11364,5,M-1,47869,24758,8835,65,0,0
B11365,0,M-6,26874,21272,6778,29,0,0
B11365,1,M-5,28216,19590,10892,74,0,0
B11365,2,M-4,31309,17735,13322,71,0,0
B11365,3,M-3,32786,23979,8951,56,0,0
B11365,4,M-2,28674,18760,8739,45,0,0
B11365,5,M-1,31882,17913,6957,25,0,0
B11366,0,M-6,44658,21201,12042,87,0,0
B11366,1,M-5,45086,25712,10707,42,0,0
B11366,2,M-4,53280,32476,18296,40,0,0
B11366,3,M-3,46809,29180,8601,46,0,0
B11366,4,M-2,46759,26328,9485,61,0,0
B11366,5,M-1,46193,26169,17600,45,0,0
B11367,0,M-6,59301,37244,23347,88,0,0
B11367,1,M-5,52595,25323,26630,80,0,0
B11367,2,M-4,49742,36297,22476,43,0,0
B11367,3,M-3,51449,36845,10471,32,0,0
B11367,4,M-2,52729,34586,18853,85,0,0
B11367,5,M-1,51815,27841,12201,36,0,0
B11368,0,M-6,77952,52844,7944,54,0,0
B11368,1,M-5,81331,44687,29860,66,0,0
B11368,2,M-4,87711,58441,20856,50,0,0
B11368,3,M-3,75586,52855,24178,42,0,0
B11368,4,M-2,81404,54423,27809,62,0,0
B11368,5,M-1,71405,53463,10562,58,0,0
B11369,0,M-6,35152,21127,14048,28,0,0
B11369,1,M-5,38605,22608,12223,79,0,0
B11369,2,M-4,38167,26110,8715,50,0,0
B11369,3,M-3,37145,24584,17947,29,0,0
B11369,4,M-2,37203,29482,12378,75,0,0
B11369,5,M-1,38361,28361,6094,39,0,0
B11370,0,M-6,34456,32661,44554,87,0,0
B11370,1,M-5,33309,30123,12156,64,0,0
B11370,2,M-4,30694,15764,39069,32,0,0
B11370,3,M-3,32020,15101,6930,54,0,0
B11370,4,M-2,30384,19866,37728,63,0,0
B11370,5,M-1,30900,23963,24896,31,0,0
B11371,0,M-6,41121,23744,15581,78,0,0
B11371,1,M-5,37571,22237,6011,46,0,0
B11371,2,M-4,34618,24911,11072,73,0,0
B11371,3,M-3,39369,20292,15534,82,0,0
B11371,4,M-2,39495,24865,7532,55,0,0
B11371,5,M-1,33594,19555,6475,40,0,0
B11372,0,M-6,92047,47402,25029,58,0,0
B11372,1,M-5,80723,48148,19079,78,0,0
B11372,2,M-4,84284,48747,11193,31,0,0
B11372,3,M-3,92896,52245,25814,62,0,0
B11372,4,M-2,87408,42926,29956,83,0,0
B11372,5,M-1,99176,77493,30316,54,0,0
B11373,0,M-6,51056,32851,6573,61,0,0
B11373,1,M-5,51928,29727,31835,67,0,0
B11373,2,M-4,43949,30197,21658,86,0,0
B11373,3,M-3,45435,33475,9381,87,0,0
B11373,4,M-2,46763,24461,63593,74,0,0
B11373,5,M-1,45459,36597,53296,86,0,0
B11374,0,M-6,8128,6525,4792,72,0,0
B11374,1,M-5,8719,8080,1463,85,0,0
B11374,2,M-4,8686,6313,6924,45,0,0
B11374,3,M-3,7412,4813,3651,54,1,0
B11374,4,M-2,8607,5609,10815,56,0,0
B11374,5,M-1,8653,7730,4711,69,0,0
B11375,0,M-6,42353,23854,16047,46,0,0
B11375,1,M-5,46072,29882,9025,45,0,0
B11375,2,M-4,46008,21901,13534,75,0,0
B11375,3,M-3,39624,25161,20121,38,0,0
B11375,4,M-2,44367,23289,14812,45,0,0
B11375,5,M-1,42948,22384,10385,55,0,0
B11376,0,M-6,67545,34874,30056,29,0,0
B11376,1,M-5,83491,59830,29691,39,0,0
B11376,2,M-4,81184,52968,33652,25,0,0
B11376,3,M-3,74206,43760,11175,65,0,0
B11376,4,M-2,85507,48331,37183,28,0,0
B11376,5,M-1,84104,61602,31237,50,0,0
B11377,0,M-6,53302,42044,11826,83,0,0
B11377,1,M-5,51917,29576,15165,32,0,0
B11377,2,M-4,57033,37311,9944,71,0,0
B11377,3,M-3,56539,33459,11105,28,0,0
B11377,4,M-2,58417,45124,17685,79,0,0
B11377,5,M-1,59572,47254,12649,25,0,0
B11378,0,M-6,22838,15745,25358,57,0,0
B11378,1,M-5,22253,11490,9166,34,0,0
B11378,2,M-4,22757,16679,30770,76,0,0
B11378,3,M-3,21586,14160,26381,64,0,0
B11378,4,M-2,22316,12282,13341,38,0,0
B11378,5,M-1,21330,12376,5474,36,0,0
B11379,0,M-6,92047,46943,12441,49,0,0
B11379,1,M-5,90539,51005,10829,25,0,0
B11379,2,M-4,91347,62746,11377,87,0,0
B11379,3,M-3,95832,49836,29085,64,0,0
B11379,4,M-2,88926,45839,16238,59,0,0
B11379,5,M-1,89571,59668,42860,82,0,0
B11380,0,M-6,35789,23169,8661,30,0,0
B11380,1,M-5,41855,32903,16470,55,0,0
B11380,2,M-4,37723,18891,8853,35,0,0
B11380,3,M-3,42069,29557,8968,42,0,0
B11380,4,M-2,46538,34553,11178,66,0,0
B11380,5,M-1,49604,26925,9316,35,0,0
B11381,0,M-6,21716,17035,7312,37,0,0
B11381,1,M-5,22818,15986,5356,78,0,0
B11381,2,M-4,20637,11952,25990,47,0,0
B11381,3,M-3,22490,18431,4424,81,0,0
B11381,4,M-2,22982,13746,27157,42,0,0
B11381,5,M-1,21982,12810,23086,75,0,0
B11382,0,M-6,48024,38323,18843,86,0,0
B11382,1,M-5,43237,34345,17195,76,0,0
B11382,2,M-4,45995,35845,18345,47,0,0
B11382,3,M-3,45718,32378,7009,51,0,0
B11382,4,M-2,46795,30779,21699,33,0,0
B11382,5,M-1,46537,25222,14810,27,0,0
B11383,0,M-6,39942,22245,19453,31,0,0
B11383,1,M-5,37174,25561,10430,89,0,0
B11383,2,M-4,39519,19335,15740,44,0,0
B11383,3,M-3,41243,28012,6447,72,0,0
B11383,4,M-2,38157,25209,21046,84,0,0
B11383,5,M-1,43045,28629,19711,49,0,0
B11384,0,M-6,26332,24036,36300,26,0,0
B11384,1,M-5,26890,12411,23982,32,0,0
B11384,2,M-4,24816,15218,34217,76,0,0
B11384,3,M-3,26644,19978,6577,43,0,0
B11384,4,M-2,24645,19638,19213,89,0,0
B11384,5,M-1,24941,15970,10902,30,0,0
B11385,0,M-6,47594,35304,4822,63,0,0
B11385,1,M-5,41898,33347,16402,43,0,0
B11385,2,M-4,49055,32756,4642,46,0,0
B11385,3,M-3,50836,34727,18220,30,0,0
B11385,4,M-2,44713,29820,8489,37,0,0
B11385,5,M-1,53480,25294,12930,42,0,0
B11386,0,M-6,58226,30490,23422,70,0,0
B11386,1,M-5,55656,44239,16505,63,0,0
B11386,2,M-4,51352,31041,26644,52,0,0
B11386,3,M-3,53893,26124,7490,62,0,0
B11386,4,M-2,46787,26543,21995,32,0,0
B11386,5,M-1,51278,28579,14028,30,0,0
B11387,0,M-6,90231,68307,12884,26,0,0
B11387,1,M-5,93101,43173,27276,32,0,0
B11387,2,M-4,85172,41832,17303,51,0,0
B11387,3,M-3,85894,62467,10217,38,0,0
B11387,4,M-2,88491,58096,34656,71,0,0
B11387,5,M-1,81446,58656,20885,82,0,0
B11388,0,M-6,25802,17811,12358,86,0,0
B11388,1,M-5,31783,18578,12620,27,0,0
B11388,2,M-4,31973,16194,10666,87,0,0
B11388,3,M-3,28271,21377,11694,81,0,0
B11388,4,M-2,31501,17160,7512,47,0,0
B11388,5,M-1,34883,22213,13839,54,0,0
B11389,0,M-6,69380,34939,19985,86,0,0
B11389,1,M-5,63470,31516,22449,52,0,0
B11389,2,M-4,64634,44615,7916,76,0,0
B11389,3,M-3,63270,46866,34072,34,0,0
B11389,4,M-2,62742,48447,30533,43,0,0
B11389,5,M-1,63881,41035,33304,82,0,0
B11390,0,M-6,36108,28215,13096,79,0,0
B11390,1,M-5,35671,22595,16832,43,0,0
B11390,2,M-4,36539,27154,16710,87,0,0
B11390,3,M-3,33245,19640,17410,49,0,0
B11390,4,M-2,37237,20304,13740,72,0,0
B11390,5,M-1,34412,20359,5944,64,0,0
B11391,0,M-6,49484,24456,21960,34,0,0
B11391,1,M-5,46930,29711,22110,78,0,0
B11391,2,M-4,49493,27729,13419,84,0,0
B11391,3,M-3,58185,45743,11308,75,0,0
B11391,4,M-2,57167,45273,7986,49,0,0
B11391,5,M-1,56417,42278,19863,29,0,0
B11392,0,M-6,40197,18915,12185,56,0,0
B11392,1,M-5,37595,19636,8208,30,0,0
B11392,2,M-4,43550,25375,4761,53,0,0
B11392,3,M-3,38880,22527,17929,26,0,0
B11392,4,M-2,38558,27848,13720,77,0,0
B11392,5,M-1,43901,25032,17107,44,0,0
B11393,0,M-6,16900,8347,28351,63,0,0
B11393,1,M-5,18186,11833,13745,41,0,0
B11393,2,M-4,19977,14653,28276,85,0,0
B11393,3,M-3,19770,13837,29412,33,0,1
B11393,4,M-2,22616,18110,6433,57,0,0
B11393,5,M-1,22333,10105,7066,41,0,0
B11394,0,M-6,58829,27223,16476,69,0,0
B11394,1,M-5,66816,39315,24711,49,0,0
B11394,2,M-4,63214,50257,33677,56,0,0
B11394,3,M-3,69481,48030,16380,26,0,0
B11394,4,M-2,70225,52347,31907,31,0,0
B11394,5,M-1,76279,46128,24351,37,0,0
B11395,0,M-6,54877,29661,20562,46,0,0
B11395,1,M-5,52435,31753,20198,60,0,0
B11395,2,M-4,44762,34247,12511,25,0,0
B11395,3,M-3,43870,20140,5529,44,0,0
B11395,4,M-2,44807,22136,7740,42,0,0
B11395,5,M-1,46420,22649,20808,33,0,0
B11396,0,M-6,27022,21601,5233,85,0,0
B11396,1,M-5,29331,13561,4413,31,0,0
B11396,2,M-4,29708,22795,22003,47,0,0
B11396,3,M-3,33677,21878,9665,54,0,0
